day,month,hour,dayofweek,ward,hour_slot,theft,other_offenses,child_offense,sexual_crime,vehicle_theft,deceptive_practice,assault,narcotics,criminal_damage
6,6,19,3,41,4,0.10000000000015612,0.1,1.1644603739084303,0.1,0.1,0.1,0.1466071558040482,0.1,0.10004358139847666
6,6,19,3,42,4,0.10000000000003052,0.1,1.159898530314898,0.1,0.1,0.1,0.15118654344220983,0.1,0.10002603735397278
6,6,19,3,43,4,0.10000000000000572,0.1,1.1546018501916113,0.1,0.1,0.1,0.15649393177026008,0.1,0.1000153291492341
6,6,19,3,44,4,0.10000000000000103,0.1,1.148450048148471,0.1,0.1,0.1,0.16265217074046237,0.1,0.10000889222217693
6,6,19,3,45,4,0.10000000000000019,0.1,1.1413000353036187,0.1,0.1,0.1,0.16980599412467468,0.1,0.10000508168281784
6,6,19,3,46,4,0.10000000000000003,0.1,1.132982935473255,0.1,0.1,0.1,0.1781253152165762,0.1,0.1000028604212798
6,6,19,3,47,4,0.1,0.1,1.1233009070420361,0.1,0.1,0.1,0.18780861851351094,0.1,0.10000158555556417
6,6,19,3,48,4,0.1,0.1,1.1120240580469385,0.1,0.1,0.1,0.19908618780488535,0.1,0.10000086525928739
6,6,19,3,49,4,0.1,0.1,1.0988879027662644,0.1,0.1,0.1,0.212222743631031,0.1,0.10000046471381584
6,6,19,3,50,4,0.1,0.1,1.0835920340126213,0.1,0.1,0.1,0.2275188315522414,0.1,0.10000024554624844
