day,month,hour,dayofweek,ward,hour_slot,theft,other_offenses,child_offense,sexual_crime,vehicle_theft,deceptive_practice,assault,narcotics,criminal_damage
1,1,0,2,16,0,0.0010312705367804573,0.3977342467068933,0.0022832910087339097,0.016764605820108476,0.0006050984517229417,0.006297485884532498,0.11119077123686925,0.4638730634460947,0.0002201669082652171
21,11,2,6,6,0,0.0027881052125415928,0.022119235262312884,0.0012386576087411263,0.15070108009322072,0.03761615053188639,0.11215508102777422,0.04630595940326123,0.6270680524048963,7.678455366663308e-06
1,12,0,2,33,0,0.00023891876115788546,0.16627190875662112,0.0031366956624238472,0.04292439024506853,0.0008368470706012584,0.015106734391621142,0.0665237119366807,0.7049102987817245,5.049439410139863e-05
24,4,0,3,50,0,0.019025318385468077,0.02243901324901684,0.0016711730685445255,0.16120080693805866,7.519290802685218e-06,0.048435292300089965,0.07388933501104661,0.6733315376832137,4.073758634321266e-09
1,4,6,3,34,1,0.00488034690884016,0.14539119650155002,0.007133554780628123,0.042347512776850386,0.0005101249660725624,0.012813634748326396,0.06986413348962357,0.7163405362349157,0.0007189595931933307
4,4,9,6,30,2,0.015570601188476559,0.08058680700623903,0.002047255357539866,0.06315606063584916,0.004792033362059138,0.030641445272292595,0.07066613085380655,0.7324855155191026,5.415080463461491e-05
18,10,8,0,16,2,0.006821978671956117,0.024846276141089224,0.00981385023538324,0.13049384135789677,0.13632960200326166,0.048439597915804426,0.02580516810869862,0.6174469426847378,2.742881170370528e-06
1,2,0,4,25,0,0.0013572567944904923,0.34546978659965083,0.0012703741882766056,0.019664782320272904,0.0005135104345370527,0.008236150380288385,0.1188868254440976,0.5038050881750377,0.0007962256633482433
31,3,12,2,21,3,0.06576556029026623,0.001973816586460299,0.0008623998313926712,0.11197286303675842,0.32934613013087183,0.11897886203322025,0.019586338251187742,0.33777450541194615,0.01373952442789752
30,11,22,1,16,5,0.0009640346792270085,3.3495836213417946e-06,9.821716180814946e-09,0.0007444609551216746,0.9838391054370478,0.012066391103603375,0.00037466769917624963,0.0019967301557065557,1.1250564779105216e-05
18,3,9,3,2,2,0.03905427359106432,0.023235173492053503,0.008288008607545224,0.09888384449985789,0.02082601228872865,0.0667119843043846,0.05414529668143044,0.6857103688429275,0.003145037692007872
30,5,12,2,37,3,0.1031592826646496,0.0020128980666199634,0.0010844196214412913,0.19413875280705264,0.03604932965428324,0.15842973842643618,0.023194371459336033,0.48171959747472315,0.00021160982545765606
16,5,0,4,38,0,0.006945503892177658,0.10999227156895972,0.0014730096275711166,0.07210064134264288,0.0004127144465874158,0.028066897212768508,0.10641790628595824,0.6745760376651625,1.501795817018316e-05
15,2,9,4,29,2,0.024007258741539937,0.05882026043778602,0.005274245064057429,0.06116791650159711,0.00958572121216194,0.0309147715572208,0.07603908835322666,0.7206058366439494,0.013584901488459663
1,12,0,0,48,0,0.0004551100381433466,0.09897620389298332,0.0038114673137223604,0.08717548357171531,4.852134353989719e-06,0.014896479104014298,0.05243421653254184,0.7422461874114855,1.041400576096591e-12
15,9,9,6,29,2,0.013202624717075503,0.024143398641087225,0.002005094261815622,0.11674704711401282,0.04264902698094572,0.0691519934441646,0.041274605831384405,0.6906987522838011,0.0001274567257135328
25,6,18,4,45,4,0.2505952970508128,0.0010501508488311554,2.803599526705401e-05,0.09770206723257172,0.013523007568713491,0.273174217424604,0.039721140268505914,0.3241927014949433,1.3382115750621102e-05
26,11,9,1,9,2,0.006546484637846442,0.0036442631309278792,0.006057237592468168,0.1590833371817862,0.26476922493201016,0.09725788670759698,0.013396319892974648,0.44902145692571993,0.00022378899866935453
1,1,0,2,16,0,0.0010312705367804573,0.3977342467068933,0.0022832910087339097,0.016764605820108476,0.0006050984517229417,0.006297485884532498,0.11119077123686925,0.4638730634460947,0.0002201669082652171
1,1,15,0,39,3,0.030360144458860375,0.07701020001281839,0.0017789211376786445,0.05074260646629911,0.0007360662618185511,0.02385534413918601,0.0978816853049824,0.7176350211598093,1.1058548606337211e-08
29,12,21,2,16,5,0.0006308975091013942,4.430317891685738e-06,2.1084223897964807e-08,0.0007922997817101521,0.9818931752237089,0.012957323544426995,0.00044362334668852655,0.0026929135513590087,0.0005853156408898923
1,1,0,2,25,0,0.000986950226221116,0.40953384457551495,0.0020588456268207573,0.015996275977474456,0.0003037762857972086,0.005300029876741459,0.10995404066490164,0.45575450216269175,0.00011173460383654126
1,10,0,0,20,0,0.0004977225727117435,0.2615388430877207,0.0030856181813188263,0.04925156298810856,0.003920749237582242,0.013636031468414264,0.061204427385350625,0.6068649524721851,9.260660869577684e-08
1,7,9,1,21,2,0.005988017905528684,0.09572294623411441,0.008969293292400215,0.059722860163023354,0.019760436317032854,0.022242065917871878,0.04763738905546823,0.7395315605730756,0.0004254305414843858
1,1,0,2,45,0,0.0020552224392449644,0.25126571414984594,0.0024353080750331296,0.028602063729939505,2.004610717480973e-06,0.006445738229616565,0.12086128236918083,0.5883326482249119,1.8171510870673198e-08
31,3,0,5,37,0,0.01862957883115642,0.012952503087444306,0.0006090920090868175,0.19899861882118716,0.0015491845111971758,0.1027082357651445,0.0626923761994787,0.6018567281916334,3.6825836711103386e-06
1,1,0,3,27,0,0.0010670442986524715,0.3814543285657913,0.0017042611986607516,0.01608686822380122,0.00025009514010647415,0.005901850035914075,0.11861790889652964,0.474469774248137,0.00044786939240879176
1,6,10,5,31,2,0.01063075236574469,0.06709164369255896,0.0028284498189583337,0.05998481867913292,0.00562843600143144,0.030969902130172134,0.06072404907668254,0.7602923716000063,0.0018495766353113722
27,8,0,1,27,0,0.006015424798829616,0.030941220461090237,0.002131943209360988,0.1763246799788675,0.023987417156007586,0.07025336901878143,0.05047115569658067,0.6398677678385748,7.021841907561015e-06
15,11,9,5,15,2,0.004527602779990244,0.017518778627299034,0.0035308566738068746,0.08572229968867558,0.16584988856945032,0.06512511072028646,0.03096790188443651,0.6033591064396886,0.023398454616367702
4,10,8,0,11,2,0.003209777086764222,0.06629045938151741,0.012716369190637213,0.08638555691290925,0.035520355303985375,0.029797587027471362,0.03446481250330648,0.7316134144384051,1.6681550023657264e-06
18,2,12,2,17,3,0.04770237608011025,0.027777529447112446,0.0025535389607352463,0.060721859114281344,0.12878109958076722,0.05378619660587291,0.06538870052373573,0.5907177437211528,0.0225709559662338
21,11,0,2,7,0,0.0017270026287104561,0.039025068743416644,0.003440176037862143,0.11863359806238362,0.034733863238201636,0.07022611368046607,0.054489681460057164,0.6774776268419335,0.00024686930696825646
10,1,11,4,10,2,0.019609847522083956,0.0704903684550323,0.005524436256169258,0.044468439704091985,0.018052848537538243,0.031051165676509042,0.08763555607280013,0.6870058044782182,0.03616153329755637
1,1,0,0,34,0,0.0012038552711449407,0.42299884602042703,0.002312036644585103,0.023269719054903264,4.5298088255281114e-05,0.004410991585452622,0.0929386993721042,0.4528205529811826,9.819442823286349e-10
24,2,9,0,27,2,0.039397520376975366,0.027626046059781452,0.008126219391507025,0.14329797788705687,0.02502835433578147,0.045526019721852495,0.04437230737061879,0.6666250102689137,5.445875120043202e-07
10,3,0,2,21,0,0.0027659807731779808,0.29720663986002277,0.0024379238663826846,0.031288327024427735,0.002520740827548647,0.011917740655656255,0.1121167334177497,0.5394539677748473,0.00029194580018738765
3,12,0,4,40,0,0.00038657227531564475,0.10940569128206833,0.0020022429933721723,0.052871927202030315,0.00016268516610173326,0.02040005963210536,0.07220301712577425,0.7425571658134944,1.0638509738364512e-05
1,3,0,0,21,0,0.0013029666320985508,0.4210628800280717,0.0022559137986710694,0.027240433479432936,0.0007406390755394549,0.006561623141686637,0.08223931172809859,0.458596200194197,3.1922205317398004e-08
27,9,0,0,40,0,0.006025445021780488,0.019821669486970468,0.002097062203762503,0.25054526065222144,0.0010072161095940567,0.06383083948605113,0.038470042359030204,0.6182024645019051,1.7868506009260594e-10
15,11,12,0,24,3,0.007815734809387197,0.017634222089564257,0.002891177202462715,0.09322436667443178,0.23895072391105351,0.056631889640366105,0.02809567564982933,0.554751911948581,4.2980743250547746e-06
1,1,9,2,35,2,0.007814400119556435,0.128082178288357,0.008654826124651351,0.03529557359281383,0.0004026034660438376,0.011382074043892498,0.07900124440961423,0.7291646950739512,0.00020240488111837514
4,3,8,1,5,2,0.01218960408302378,0.09622635918349692,0.012805196009553226,0.05907116152587419,0.00614037169234758,0.023792151506393508,0.06191957458932806,0.7278183352112781,3.724619870393269e-05
29,1,0,2,41,0,0.014153093171809062,0.02708902662921956,0.002055973647014547,0.1465479733740627,0.0001864414082371039,0.04997267000164061,0.08334414214558254,0.6766503072286656,3.723937689270914e-07
1,1,0,2,26,0,0.0009973761130333862,0.4073954976407833,0.0020514923355053356,0.01611933246492811,0.00026523604419688684,0.005257170543001926,0.11016047390808165,0.4576618241632469,9.159678722348469e-05
1,1,0,3,18,0,0.0010541837753434134,0.38170350684121085,0.001835732761411233,0.016085390623029442,0.0006158885844079068,0.006734926076645972,0.11853566798162431,0.4720596686880116,0.0013750346683150253
1,9,12,2,21,3,0.006898681547859117,0.04137414928150476,0.0025319258709038273,0.05060527410258239,0.09520077192992553,0.041369487310664026,0.046936461392392076,0.6771264229672872,0.03795682559688131
1,1,0,2,20,0,0.0009807207490144679,0.4098482560271771,0.0021464913002539553,0.01600193352185718,0.0005013861431061477,0.005705742919897347,0.10995616635314953,0.4546508495140741,0.00020845347146961993
1,12,10,0,8,2,0.0014354348557418645,0.04549132105680909,0.013155030268666964,0.08510354768675756,0.034986468379823284,0.034867341018883856,0.029947653590105452,0.7550117188057327,1.4843374810059432e-06
12,12,11,6,46,2,0.006578813849160266,0.010072841956823071,0.0020526786820410574,0.14254943684918367,0.00038544907189377094,0.07057756416800644,0.033054899859910856,0.7347282763632759,3.919970409364753e-08
9,12,9,1,25,2,0.0018218885734679405,0.045072827206882125,0.012301851215379682,0.07614362673337993,0.04858500410838778,0.031181028907418612,0.03401015748726839,0.7504045125382912,0.0004791032295258519
2,1,9,2,10,2,0.008092056488614545,0.12659066527322635,0.01076143724888759,0.0356937585698221,0.005379690608103224,0.016678178659253386,0.07921947775327844,0.7130160320286556,0.0045687033701581874
1,2,9,6,6,2,0.013756538087677815,0.07652465375298861,0.002748974125384212,0.05683659392204008,0.0055306476400290416,0.03620412482810995,0.07732115428936331,0.7310225846967227,5.4728657683601354e-05
1,1,0,3,2,0,0.0018191479835784278,0.2593188495188778,0.002739857034034792,0.025645866808825565,0.0002738680391337133,0.0126195907435303,0.12778024093089307,0.5697333586144895,6.922032663589138e-05
11,1,0,6,21,0,0.003433397682307628,0.26492233280454863,0.000709534861230574,0.03358178555653422,0.0016855944038940377,0.016400885713243323,0.14416276610739173,0.5350962796917023,7.4231791487464254e-06
12,4,10,4,23,2,0.020915104646566776,0.05699509857014149,0.004383270662417798,0.057774422979680946,0.032851793268541034,0.033925602537407396,0.06439708047255036,0.6685826433889076,0.06017498347378624
12,3,0,1,33,0,0.003849298608239517,0.25960680094941885,0.002691238359369613,0.04359054977843903,0.00044889033533459843,0.011625895351650295,0.10622887495225712,0.5719579551388345,4.965264560560776e-07
